Source	Target
List of VIA chipsets	Asus
List of VIA chipsets	Athlon 64
List of VIA chipsets	Computer
List of VIA chipsets	List of Intel chipsets
List of VIA chipsets	Motherboard
List of VIA chipsets	PCI Express
List of VIA chipsets	Pentium 4
List of VIA chipsets	Pentium III
List of VIA chipsets	Pentium Pro
List of VIA chipsets	VIA Technologies
List of Australian National University people	Australian National University
List of Australian National University people	China
List of Australian National University people	Tom Worthington
Apple–Intel architecture	Apple Inc.
Apple–Intel architecture	BIOS
Apple–Intel architecture	Free software
Apple–Intel architecture	Intel
Apple–Intel architecture	Linux
Apple–Intel architecture	MacBook Air
Apple–Intel architecture	Microsoft
Apple–Intel architecture	Microsoft Windows
Apple–Intel architecture	Open Firmware
Apple–Intel architecture	Operating system
Apple–Intel architecture	Oracle Corporation
Apple–Intel architecture	Parallels Desktop for Mac
Apple–Intel architecture	Personal computer
Apple–Intel architecture	Power management
Apple–Intel architecture	Unified Extensible Firmware Interface
Apple–Intel architecture	USB
Apple–Intel architecture	Windows 8
Apple–Intel architecture	Windows XP
Apple–Intel architecture	X86
Market (economics)	Business intelligence
Market (economics)	Data mining
Market (economics)	Efficiency
Market (economics)	Mobile app
Desktop Computer	Desktop computer
LongRun	Power management
LongRun	Transmeta
Electronic waste	Basel Convention
Electronic waste	Cathode ray tube
Electronic waste	Central processing unit
Electronic waste	China RoHS
Electronic waste	Computer hardware
Electronic waste	Computer recycling
Electronic waste	Digger gold
Electronic waste	EDay
Electronic waste	Electronics
Electronic waste	E-Stewards
Electronic waste	Green computing
Electronic waste	Hexavalent chromium
Electronic waste	Integrated circuit
Electronic waste	Landfill
Electronic waste	Lead
Electronic waste	Mercury (element)
Electronic waste	Pentium 4
Electronic waste	Printed circuit board
Electronic waste	Random-access memory
Electronic waste	Recycling
Electronic waste	Refrigerator
Electronic waste	Restriction of Hazardous Substances Directive
Electronic waste	Silicon Valley Toxics Coalition
Electronic waste	Solder
Electronic waste	Solving the E-waste Problem
Electronic waste	Sustainable Electronics Initiative
Electronic waste	Thermostat
Electronic waste	Tin
Electronic waste	United States Environmental Protection Agency
Electronic waste	Waste Electrical and Electronic Equipment Directive
Electronic waste	Waste
Leadership in Energy and Environmental Design	Apple Inc.
Leadership in Energy and Environmental Design	Ecological footprint
Leadership in Energy and Environmental Design	Efficient energy use
Leadership in Energy and Environmental Design	Energy conservation
Leadership in Energy and Environmental Design	Energy Star
Leadership in Energy and Environmental Design	Passive house
Leadership in Energy and Environmental Design	Sustainable architecture
Leadership in Energy and Environmental Design	United States Environmental Protection Agency
Pakistan Atomic Energy Commission	Chemistry
Pakistan Atomic Energy Commission	Energy conservation
Pakistan Atomic Energy Commission	Huseyn Shaheed Suhrawardy
Pakistan Atomic Energy Commission	Pakistan
CDC 6000 series	Cache (computing)
CDC 6000 series	Cathode ray tube
CDC 6000 series	CDC 6600
CDC 6000 series	Channel I/O
CDC 6000 series	Control Data Corporation
CDC 6000 series	FLOPS
CDC 6000 series	Germany
CDC 6000 series	IBM
CDC 6000 series	Instructions per second
CDC 6000 series	Mainframe computer
CDC 6000 series	Michigan State University
CDC 6000 series	Operating system
CDC 6000 series	Supercomputer
CDC 6000 series	Time-sharing
House Energy Rating	Energy audit
House Energy Rating	Energy conservation
House Energy Rating	Passive house
House Energy Rating	Weatherization
Digger gold	Computer recycling
Digger gold	EDay
Digger gold	Waste Electrical and Electronic Equipment Directive
Storage virtualization	Computer appliance
Storage virtualization	Computer data storage
Storage virtualization	Data migration
Storage virtualization	Hard disk drive
Storage virtualization	Metadata
Storage virtualization	Network-attached storage
Personal web server	Computer appliance
Tablet computer	Apple Inc.
Tablet computer	ARM architecture
Tablet computer	Battery (electricity)
Tablet computer	Bluetooth
Tablet computer	CPU power dissipation
Tablet computer	Desktop computer
Tablet computer	DisplayPort
Tablet computer	Docking station
Tablet computer	Firefox OS
Tablet computer	Flash memory
Tablet computer	Intel Atom
Tablet computer	Intel
Tablet computer	Internet
Tablet computer	IPad
Tablet computer	Laptop
Tablet computer	Linux Foundation
Tablet computer	Linux
Tablet computer	Microsoft
Tablet computer	MIPS architecture
Tablet computer	Mobile app
Tablet computer	Nvidia
Tablet computer	Operating system
Tablet computer	Personal computer
Tablet computer	Personal digital assistant
Tablet computer	Start menu
Tablet computer	Streaming media
Tablet computer	USB
Tablet computer	Windows 10
Tablet computer	Windows 8
Tablet computer	Windows Vista
Tablet computer	Windows XP
Tablet computer	X86-64
Tablet computer	X86
Tablet computer	Xbox One
Oil	Green chemistry
Soil contamination	Chemistry
Soil contamination	Electronic waste
Soil contamination	Landfill
Soil contamination	Lead
Soil contamination	United States Environmental Protection Agency
Soil contamination	Waste
Fuel economy in automobiles	Carbon dioxide
Fuel economy in automobiles	Energy conservation
Fuel economy in automobiles	Fuel efficiency
Fuel economy in automobiles	United States Environmental Protection Agency
Undervolting	Dynamic voltage scaling
Renewable heat	Energy conservation
Renewable heat	Energy Saving Trust
Renewable heat	Passive house
Renewable heat	Sustainability
Renewable heat	Sustainable design
Renewable heat	United States Environmental Protection Agency
Dell monitors	Cold cathode
Dell monitors	Dell
Dell monitors	Desktop computer
Dell monitors	DisplayPort
Time Stamp Counter	ARM architecture
Time Stamp Counter	BIOS
Time Stamp Counter	Hibernation (computing)
Time Stamp Counter	High Precision Event Timer
Time Stamp Counter	HyperTransport
Time Stamp Counter	Intel Atom
Time Stamp Counter	Linux
Time Stamp Counter	Meltdown (security vulnerability)
Time Stamp Counter	Operating system
Time Stamp Counter	Pentium 4
Time Stamp Counter	Pentium Pro
Time Stamp Counter	Processor register
Time Stamp Counter	X86-64
Time Stamp Counter	X86
I-RAM	ATX
I-RAM	Flash memory
I-RAM	Gigabyte Technology
I-RAM	Hard disk drive
I-RAM	Quiet PC
I-RAM	RAM
I-RAM	Solid-state drive
I-RAM	Standby power
Media server	Computer appliance
Media server	Hard drive
Media server	Multi-core processor
Media server	Network-attached storage
Media server	Personal computer
Media server	RAM
Media server	Server (computing)
Media server	Solid-state drive
Media server	Streaming media
Java (software platform)	Business process management
Java (software platform)	Computing platform
Java (software platform)	C (programming language)
Java (software platform)	Enterprise application integration
Java (software platform)	Free software
Java (software platform)	JavaFX
Java (software platform)	Java (programming language)
Java (software platform)	Linux distribution
Java (software platform)	Linux
Java (software platform)	Microsoft
Java (software platform)	Mobile phone
Java (software platform)	Operating system
Java (software platform)	Oracle Corporation
Java (software platform)	Personal digital assistant
Java (software platform)	Server (computing)
Java (software platform)	Silicon Graphics
Java (software platform)	Solaris (operating system)
Java (software platform)	Sun Microsystems
Java (software platform)	Supercomputer
Java (software platform)	Windows Vista
Standby power	AC adapter
Standby power	BIOS
Standby power	Carbon dioxide
Standby power	Computer
Standby power	Efficiency
Standby power	Energy Star
Standby power	George W. Bush
Standby power	Global warming
Standby power	Green computing
Standby power	Low-power electronics
Standby power	Miscellaneous electric load
Standby power	One Watt Initiative
Standby power	Power supply
Standby power	Remote control
Standby power	Sleep mode
Standby power	Television
Standby power	Wake-on-LAN
Standby power	Wii
Interconnect bottleneck	Integrated circuit
Interconnect bottleneck	Microprocessor
Interconnect bottleneck	Optical communication
Interconnect bottleneck	Optical fiber cable
Interconnect bottleneck	Optical interconnect
Interconnect bottleneck	Parallel optical interface
Interconnect bottleneck	Thunderbolt (interface)
Energy consumption	Efficient energy use
Energy consumption	Energy conservation
Energy consumption	Global warming
Computer repair technician	Computer cluster
Computer repair technician	Computer
Computer repair technician	Computer hardware
Computer repair technician	Computer recycling
Computer repair technician	Desktop computer
Computer repair technician	Hard disk drive
Computer repair technician	Information technology
Computer repair technician	Laptop
Computer repair technician	Microsoft Windows
Computer repair technician	Mobile computing
Computer repair technician	Network switch
Computer repair technician	Operating system
Computer repair technician	Server (computing)
Computer repair technician	System administrator
Computer repair technician	Waste Electrical and Electronic Equipment Directive
Faronics	BIOS
Faronics	Booting
Faronics	Climate Savers Computing Initiative
Faronics	Comparison of antivirus software
Faronics	Energy Star
Faronics	Green computing
Faronics	Microsoft
Faronics	Microsoft Windows
Faronics	PC power management
Faronics	Rootkit
Faronics	Software
Faronics	SUSE Linux Enterprise Desktop
Intel vPro	Advanced Configuration and Power Interface
Intel vPro	Battery (electricity)
Intel vPro	BIOS
Intel vPro	Booting
Intel vPro	Computer hardware
Intel vPro	Hard disk drive
Intel vPro	Intel Core 2
Intel vPro	Intel
Intel vPro	Microsoft
Intel vPro	Microsoft Windows
Intel vPro	Network switch
Intel vPro	Operating system
Intel vPro	Sleep mode
Intel vPro	Wake-on-LAN
Intel vPro	Windows Vista
Intel vPro	X86 virtualization
Global warming	Carbon dioxide
Global warming	Efficient energy use
Global warming	Energy conservation
Global warming	George W. Bush
Global warming	Natural environment
Intel Core 2	Desktop computer
Intel Core 2	Intel Core
Intel Core 2	Intel
Intel Core 2	Intel vPro
Intel Core 2	Laptop
Intel Core 2	Microprocessor
Intel Core 2	Pentium 4
Intel Core 2	SpeedStep
Intel Core 2	Watt
Intel Core 2	X86-64
Intel Core 2	X86 virtualization
Intel Core 2	X86
John Kerry	Boston College
John Kerry	Cycling
John Kerry	George W. Bush
John Kerry	Global warming
John Kerry	Israel
John Kerry	Massachusetts
John Kerry	Pakistan
Australian Computer Society	Information technology
Australian Computer Society	Institute of Analytics Professionals of Australia
Centralized computing	Cathode ray tube
Centralized computing	Desktop computer
Centralized computing	Linux Terminal Server Project
Centralized computing	Mainframe computer
Centralized computing	Personal computer
Centralized computing	Thin client
Desktop sharing	Desktop computer
Desktop sharing	Desktop virtualization
Desktop sharing	Web conferencing
Application virtualization	Computer program
Application virtualization	Dell
Application virtualization	Desktop virtualization
Application virtualization	Linux
Application virtualization	Microsoft
Application virtualization	Microsoft Windows
Application virtualization	Operating system
Application virtualization	Virtual application
Optical link	Active cable
Optical link	Data center
Optical link	Green computing
Optical link	High-performance computing
Optical link	InfiniBand
Optical link	Interconnect bottleneck
Optical link	Optical communication
Optical link	Optical interconnect
Optical link	Parallel optical interface
Optical link	PCI Express
RS/6000	Apple Inc.
RS/6000	IBM
RS/6000	IBM POWER microprocessors
RS/6000	Linux
RS/6000	Motorola
RS/6000	Open Firmware
RS/6000	Server (computing)
RS/6000	Solaris (operating system)
RS/6000	Supercomputer
RS/6000	Workstation
Social media	Algorithm
Social media	Customer relationship management
Social media	Data mining
